JD,mag_L,err_L,epoch,mag_R,err_R,mag_G,err_G,mag_B,err_B
2460259.3854922107,,,4,,,,,10.048649094510324,0.0065033514764854
2460259.3863157406,,,4,,,,,10.052116407692676,0.0046654132219087
2460259.3871469675,,,4,,,,,10.04636064303248,0.0067893370818238
2460259.387971979,,,4,,,,,10.049869254417578,0.0074650018954685
2460259.3887877315,,,4,,,,,10.044015187882636,0.006228518275805
2460259.3905054284,,,4,,,,,10.031807350837605,0.0093413805524431
2460259.3913190626,,,4,,,,,10.064879890749271,0.0070447327778905
2460259.3921377314,,,4,,,,,10.048098167155558,0.0107150520707241
2460259.3929369096,,,4,,,,,10.059901991284788,0.0084652596158284
2460259.393743403,,,4,,,,,10.06754593003958,0.0120787030429482
2460259.3945634607,,,4,,,,,10.069252243039418,0.008576711835504
2460259.3953782637,,,4,,,,,10.06802657890242,0.0077935202177823
2460259.396181169,,,4,,,,,10.07177154070527,0.0067001425601746
2460259.397000197,,,4,,,,,10.071594246646873,0.005292305728492
2460259.3978115856,,,4,,,,,10.050062731238643,0.0095257742934555
2460317.3052142016,,,5,,,,,9.407134372175076,0.0055920499555556
2460317.3064560415,,,5,,,,,9.40604623845052,0.0046195824532741
2460317.307681863,,,5,,,,,9.403734237481414,0.0044599878920456
2460317.308908947,,,5,,,,,9.40696192674195,0.0057202421451445
2460317.310149294,,,5,,,,,9.418410115235176,0.0050211359156414
2460317.311372037,,,5,,,,,9.4165608422474,0.0049948975897529
2460317.312590706,,,5,,,,,9.415549406164253,0.0049023873186018
2460317.313807338,,,5,,,,,9.41976612052403,0.0057832378564717
2460317.315054734,,,5,,,,,9.41908391822714,0.0046989695985642
2460317.3239564123,,,5,,,,,9.44020059939647,0.0051845497786242
2460317.325225197,,,5,,,,,9.456290595823235,0.0051582988761694
2460317.3264726275,,,5,,,,,9.449551774286856,0.0056938312793308
2460317.327730035,,,5,,,,,9.454536994845508,0.0043811521988386
2460317.3289657175,,,5,,,,,9.464166098786936,0.0051225652830581
2460317.33282772,,,5,,,,,9.47075856501517,0.0036380942856108
2460317.334116678,,,5,,,,,9.479081289753893,0.0050612400627785
2460317.335374329,,,5,,,,,9.492755054373,0.0085640795390055
2460328.3644047687,,,6,,,,,9.473968470229815,0.0049540029389293
2460328.365630845,,,6,,,,,9.459206774488353,0.0055001095436888
2460328.3668484837,,,6,,,,,9.462928158603743,0.0044946645210669
2460328.368065405,,,6,,,,,9.465194263270474,0.0050113399020447
2460328.3692887733,,,6,,,,,9.436062787794368,0.0064561592655898
2460328.370520324,,,6,,,,,9.448457085082191,0.0045708638691918
2460328.3717622105,,,6,,,,,9.430453277694228,0.0045463570532444
2460328.3729936806,,,6,,,,,9.436280883606468,0.0057767081499602
2460328.3742239815,,,6,,,,,9.423175780893237,0.0049570360214448
2460328.375474942,,,6,,,,,9.41322526599986,0.0056681553677141
2460328.376697477,,,6,,,,,9.420175009070071,0.0067839959659652
2460328.377886597,,,6,,,,,9.40660540124978,0.0049285860753543
2460328.3809007406,,,6,,,,,9.415608606391002,0.0063321267164191
2460328.3820367362,,,6,,,,,9.401363335854231,0.0047186604894956
2460328.3831757293,,,6,,,,,9.406781733525442,0.0066009078434983
2460328.3842995716,,,6,,,,,9.399869947766415,0.0036097201059285
2460328.3854440623,,,6,,,,,9.393066801831557,0.0044844337521766
2460328.398362963,,,6,,,,,9.395420566572191,0.0048313335535177
2460328.3994828705,,,6,,,,,9.39538404437631,0.0042445182258534
2460328.400614236,,,6,,,,,9.380247382196158,0.0050500986023991
2460328.4017423266,,,6,,,,,9.396140124313614,0.0053484295893118
2460328.404739514,,,6,,,,,9.387130318070778,0.0049361364093775
2460328.4076432525,,,6,,,,,9.391920985107108,0.0055687594736175
2460328.4104923727,,,6,,,,,9.396021813518956,0.0039546505042229
2460328.413580382,,,6,,,,,9.397253223906713,0.0071298666189551
2460328.4161460535,,,6,,,,,9.399626165440909,0.0073613720606258
2460328.419320266,,,6,,,,,9.411096626645612,0.0056870885446822
2460328.4220096413,,,6,,,,,9.411563965808554,0.0053815912954213
2460328.4250260186,,,6,,,,,9.425577762888135,0.0038157592268711
2460328.427632697,,,6,,,,,9.427872344058382,0.0058221350578801
2460328.4306867938,,,6,,,,,9.447242654125752,0.0072925683527307
2460328.434009676,,,6,,,,,9.448672757138857,0.0070486778933318
2460328.436817558,,,6,,,,,9.448754459898533,0.0046331275005778
2460328.4394188426,,,6,,,,,9.45851733848981,0.005468758385445
2460328.4427134027,,,6,,,,,9.470568880311038,0.0057824807854931
2460328.4472287963,,,6,,,,,9.499489303912974,0.006700619845978
2460328.4501124653,,,6,,,,,9.508392807644553,0.0052100439440277
2460328.4529327895,,,6,,,,,9.532610236055028,0.0040981008001196
2460328.4559185067,,,6,,,,,9.55210997091773,0.0068443457950057
2460328.458597523,,,6,,,,,9.563602005984311,0.0061454028734108
2460328.461183206,,,6,,,,,9.585171761284602,0.0047060058108988
2460328.4639862617,,,6,,,,,9.615723793774135,0.006109870106599
2460328.467081215,,,6,,,,,9.643584932241945,0.0042955565757387
2460328.469410324,,,6,,,,,9.69235980632534,0.0055909154832138
2460328.472276794,,,6,,,,,9.73253891619432,0.0069259540709198
2460328.4754732638,,,6,,,,,9.77708157444151,0.0048265302510196
2460328.4781689583,,,6,,,,,9.817729434005267,0.0058787568930758
2460328.481115058,,,6,,,,,9.876097383571189,0.006440451052171
2460328.483962789,,,6,,,,,9.9173383390897,0.0040270284274531
2460328.4870075346,,,6,,,,,9.96713780641032,0.0053821026205961
2460328.4900857178,,,6,,,,,10.00411375642815,0.0040658503500074
2460328.4929748727,,,6,,,,,10.014692458045074,0.0061869024086144
2460328.496583287,,,6,,,,,10.024077450027146,0.0044086863443047
2460328.5008093053,,,6,,,,,10.015895222020465,0.0067992816394402
